"subjectname","activityname","variable","averagevalues"
21,"WALKING_UPSTAIRS","timebodyaccelerometermeanz",-0.125414265340426
22,"LAYING","timebodyaccelerometermeanz",-0.110800924652778
22,"SITTING","timebodyaccelerometermeanz",-0.105827369516129
22,"STANDING","timebodyaccelerometermeanz",-0.104967423820635
22,"WALKING_DOWNSTAIRS","timebodyaccelerometermeanz",-0.1074157796
22,"WALKING_UPSTAIRS","timebodyaccelerometermeanz",-0.117550861738095
23,"LAYING","timebodyaccelerometermeanz",-0.104256776291667
23,"SITTING","timebodyaccelerometermeanz",-0.103808679294118
23,"STANDING","timebodyaccelerometermeanz",-0.1105970177575
23,"WALKING_DOWNSTAIRS","timebodyaccelerometermeanz",-0.0988123712574074
23,"WALKING_UPSTAIRS","timebodyaccelerometermeanz",-0.126890616782353
24,"LAYING","timebodyaccelerometermeanz",-0.107236237236111
24,"SITTING","timebodyaccelerometermeanz",-0.103041061426471
24,"STANDING","timebodyaccelerometermeanz",-0.108222553855072
24,"WALKING_DOWNSTAIRS","timebodyaccelerometermeanz",-0.104818820272727
24,"WALKING_UPSTAIRS","timebodyaccelerometermeanz",-0.114248610966102
25,"LAYING","timebodyaccelerometermeanz",-0.100428830260274
25,"SITTING","timebodyaccelerometermeanz",-0.109160440476923
25,"STANDING","timebodyaccelerometermeanz",-0.107352957594595
25,"WALKING_DOWNSTAIRS","timebodyaccelerometermeanz",-0.107192376965517
25,"WALKING_UPSTAIRS","timebodyaccelerometermeanz",-0.126210440292308
26,"LAYING","timebodyaccelerometermeanz",-0.105002540289474
26,"SITTING","timebodyaccelerometermeanz",-0.0974448692333333
26,"STANDING","timebodyaccelerometermeanz",-0.110237796416216
26,"WALKING_DOWNSTAIRS","timebodyaccelerometermeanz",-0.1064396194
26,"WALKING_UPSTAIRS","timebodyaccelerometermeanz",-0.121943461236364
27,"LAYING","timebodyaccelerometermeanz",-0.107699732837838
27,"SITTING","timebodyaccelerometermeanz",-0.105521912588571
27,"STANDING","timebodyaccelerometermeanz",-0.107835818025
27,"WALKING_DOWNSTAIRS","timebodyaccelerometermeanz",-0.112837694688636
27,"WALKING_UPSTAIRS","timebodyaccelerometermeanz",-0.123530438196078
28,"LAYING","timebodyaccelerometermeanz",-0.1083448529625
28,"SITTING","timebodyaccelerometermeanz",-0.111517939555556
28,"STANDING","timebodyaccelerometermeanz",-0.106579385202532
28,"WALKING_DOWNSTAIRS","timebodyaccelerometermeanz",-0.10858897408913
28,"WALKING_UPSTAIRS","timebodyaccelerometermeanz",-0.121514025692157
29,"LAYING","timebodyaccelerometermeanz",-0.109462068173913
29,"SITTING","timebodyaccelerometermeanz",-0.1104118192
29,"STANDING","timebodyaccelerometermeanz",-0.108659067476923
29,"WALKING_DOWNSTAIRS","timebodyaccelerometermeanz",-0.0981339984895833
29,"WALKING_UPSTAIRS","timebodyaccelerometermeanz",-0.118000587840816
30,"LAYING","timebodyaccelerometermeanz",-0.1036581505
30,"SITTING","timebodyaccelerometermeanz",-0.099515446133871
30,"STANDING","timebodyaccelerometermeanz",-0.108756209835593
30,"WALKING_DOWNSTAIRS","timebodyaccelerometermeanz",-0.0999781422322581
30,"WALKING_UPSTAIRS","timebodyaccelerometermeanz",-0.124697493775385
1,"LAYING","timebodyaccelerometerstdx",-0.9280564692
1,"SITTING","timebodyaccelerometerstdx",-0.977229008297872
1,"STANDING","timebodyaccelerometerstdx",-0.995759901509434
1,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.0300353383483878
1,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.35470802509434
2,"LAYING","timebodyaccelerometerstdx",-0.974059464791667
2,"SITTING","timebodyaccelerometerstdx",-0.986822279565217
2,"STANDING","timebodyaccelerometerstdx",-0.987271889259259
2,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.0463666814446808
2,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.304376406458333
3,"LAYING","timebodyaccelerometerstdx",-0.982776639193548
3,"SITTING","timebodyaccelerometerstdx",-0.971010120961538
3,"STANDING","timebodyaccelerometerstdx",-0.96674254295082
3,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",-0.0574100475102041
3,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.313123437627119
4,"LAYING","timebodyaccelerometerstdx",-0.954193738888889
4,"SITTING","timebodyaccelerometerstdx",-0.980309931
4,"STANDING","timebodyaccelerometerstdx",-0.97692058
4,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.0111935496222222
4,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.204933042903846
5,"LAYING","timebodyaccelerometerstdx",-0.965934509615385
5,"SITTING","timebodyaccelerometerstdx",-0.980945022045455
5,"STANDING","timebodyaccelerometerstdx",-0.968591815714286
5,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.275046110468085
5,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.0457237779851064
6,"LAYING","timebodyaccelerometerstdx",-0.934049422052632
6,"SITTING","timebodyaccelerometerstdx",-0.980164933636364
6,"STANDING","timebodyaccelerometerstdx",-0.981758159649123
6,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.383681639791667
6,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.0501350188513725
7,"LAYING","timebodyaccelerometerstdx",-0.93651361
7,"SITTING","timebodyaccelerometerstdx",-0.972668374583333
7,"STANDING","timebodyaccelerometerstdx",-0.979307570377358
7,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.0660815600978723
7,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.29487297445098
8,"LAYING","timebodyaccelerometerstdx",-0.94304121537037
8,"SITTING","timebodyaccelerometerstdx",-0.979026152391304
8,"STANDING","timebodyaccelerometerstdx",-0.988815418148148
8,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.0241393473736842
8,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.171712174634146
9,"LAYING","timebodyaccelerometerstdx",-0.94233309
9,"SITTING","timebodyaccelerometerstdx",-0.9572277914
9,"STANDING","timebodyaccelerometerstdx",-0.975741252444444
9,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.213392270547619
9,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.36144437755102
10,"LAYING","timebodyaccelerometerstdx",-0.968283685
10,"SITTING","timebodyaccelerometerstdx",-0.982901825925926
10,"STANDING","timebodyaccelerometerstdx",-0.978403481818182
10,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.295733547631579
10,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.161591924234043
11,"LAYING","timebodyaccelerometerstdx",-0.98477733
11,"SITTING","timebodyaccelerometerstdx",-0.982796562075472
11,"STANDING","timebodyaccelerometerstdx",-0.994978878723404
11,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.142456557034783
11,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.238802959018519
12,"LAYING","timebodyaccelerometerstdx",-0.95531868
12,"SITTING","timebodyaccelerometerstdx",-0.982568781960784
12,"STANDING","timebodyaccelerometerstdx",-0.981243992459016
12,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.0424084916086956
12,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.290149192307692
13,"LAYING","timebodyaccelerometerstdx",-0.968891989354839
13,"SITTING","timebodyaccelerometerstdx",-0.989546275306122
13,"STANDING","timebodyaccelerometerstdx",-0.991020759298246
13,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",-0.0681563626617021
13,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.296284597454545
14,"LAYING","timebodyaccelerometerstdx",-0.917501887333333
14,"SITTING","timebodyaccelerometerstdx",-0.976302248148148
14,"STANDING","timebodyaccelerometerstdx",-0.973268905
14,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.0178313402266667
14,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.309396717592593
15,"LAYING","timebodyaccelerometerstdx",-0.972255551527778
15,"SITTING","timebodyaccelerometerstdx",-0.987084356101695
15,"STANDING","timebodyaccelerometerstdx",-0.988949247358491
15,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.406471051190476
15,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.0260971840270833
16,"LAYING","timebodyaccelerometerstdx",-0.973691429428571
16,"SITTING","timebodyaccelerometerstdx",-0.986825605362319
16,"STANDING","timebodyaccelerometerstdx",-0.989076811794872
16,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.207251997929787
16,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.397083831568627
17,"LAYING","timebodyaccelerometerstdx",-0.972960567323944
17,"SITTING","timebodyaccelerometerstdx",-0.9944439053125
17,"STANDING","timebodyaccelerometerstdx",-0.991163919871795
17,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.187719760269565
17,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.062952754100625
18,"LAYING","timebodyaccelerometerstdx",-0.984527649230769
18,"SITTING","timebodyaccelerometerstdx",-0.994347988596491
18,"STANDING","timebodyaccelerometerstdx",-0.992019762739726
18,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",-0.302634565090909
18,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.380168286724138
19,"LAYING","timebodyaccelerometerstdx",-0.965019579518072
19,"SITTING","timebodyaccelerometerstdx",-0.976357663013699
19,"STANDING","timebodyaccelerometerstdx",-0.989910996849315
19,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.626917070512821
19,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.1287420952375
20,"LAYING","timebodyaccelerometerstdx",-0.962249114705882
20,"SITTING","timebodyaccelerometerstdx",-0.983081858939394
20,"STANDING","timebodyaccelerometerstdx",-0.967209961232877
20,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.0745098785288889
20,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.116088676011765
21,"LAYING","timebodyaccelerometerstdx",-0.955019866222222
21,"SITTING","timebodyaccelerometerstdx",-0.991777287176471
21,"STANDING","timebodyaccelerometerstdx",-0.981419961123596
21,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.224343492244444
21,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.240808282276596
22,"LAYING","timebodyaccelerometerstdx",-0.947735251944444
22,"SITTING","timebodyaccelerometerstdx",-0.978466823709677
22,"STANDING","timebodyaccelerometerstdx",-0.985000527142857
22,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.348618168333333
22,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",0.0835738640921429
23,"LAYING","timebodyaccelerometerstdx",-0.956756363194444
23,"SITTING","timebodyaccelerometerstdx",-0.987607636617647
23,"STANDING","timebodyaccelerometerstdx",-0.985421519558824
23,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.0441392843425926
23,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.243887818513725
24,"LAYING","timebodyaccelerometerstdx",-0.967984021111111
24,"SITTING","timebodyaccelerometerstdx",-0.990593766617647
24,"STANDING","timebodyaccelerometerstdx",-0.98725587115942
24,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",-0.08273248054
24,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.344399351355932
25,"LAYING","timebodyaccelerometerstdx",-0.909116474109589
25,"SITTING","timebodyaccelerometerstdx",-0.991892828615385
25,"STANDING","timebodyaccelerometerstdx",-0.991970126756757
25,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",-0.253756934258621
25,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.459775646153846
26,"LAYING","timebodyaccelerometerstdx",-0.969445445263158
26,"SITTING","timebodyaccelerometerstdx",-0.979768987948718
26,"STANDING","timebodyaccelerometerstdx",-0.993069368783784
26,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.17395384962
26,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.169006952418182
27,"LAYING","timebodyaccelerometerstdx",-0.978455153108108
27,"SITTING","timebodyaccelerometerstdx",-0.988580107714286
27,"STANDING","timebodyaccelerometerstdx",-0.9919515835
27,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.167407531090909
27,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.295439547254902
28,"LAYING","timebodyaccelerometerstdx",-0.9688882955
28,"SITTING","timebodyaccelerometerstdx",-0.983272806805556
28,"STANDING","timebodyaccelerometerstdx",-0.977748638607595
28,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.125712887943478
28,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.242062430294118
29,"LAYING","timebodyaccelerometerstdx",-0.984219555507246
29,"SITTING","timebodyaccelerometerstdx",-0.9907450195
29,"STANDING","timebodyaccelerometerstdx",-0.996068635384615
29,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",0.167383602458333
29,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.0867715569693878
30,"LAYING","timebodyaccelerometerstdx",-0.976362515428571
30,"SITTING","timebodyaccelerometerstdx",-0.983622744193548
30,"STANDING","timebodyaccelerometerstdx",-0.977559426949153
30,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdx",-0.0577703163548387
30,"WALKING_UPSTAIRS","timebodyaccelerometerstdx",-0.350504475230769
1,"LAYING","timebodyaccelerometerstdy",-0.83682740562
1,"SITTING","timebodyaccelerometerstdy",-0.922618641914894
1,"STANDING","timebodyaccelerometerstdy",-0.973190056415094
1,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",-0.0319359434489796
1,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",-0.00232026501698113
2,"LAYING","timebodyaccelerometerstdy",-0.98027739875
2,"SITTING","timebodyaccelerometerstdy",-0.950704499130435
2,"STANDING","timebodyaccelerometerstdy",-0.957304989259259
2,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.262881788951064
2,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",0.108027279889583
3,"LAYING","timebodyaccelerometerstdy",-0.962057544516129
3,"SITTING","timebodyaccelerometerstdy",-0.856617812115385
3,"STANDING","timebodyaccelerometerstdy",-0.893449307213115
3,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",-0.0331503723387755
3,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",0.0116280813372881
4,"LAYING","timebodyaccelerometerstdy",-0.941714042407407
4,"SITTING","timebodyaccelerometerstdy",-0.89022398108
4,"STANDING","timebodyaccelerometerstdy",-0.86159737875
4,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",-0.21859832499
4,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",-0.0666899105180769
5,"LAYING","timebodyaccelerometerstdy",-0.969295613269231
5,"SITTING","timebodyaccelerometerstdy",-0.904335121022727
5,"STANDING","timebodyaccelerometerstdy",-0.869439913392857
5,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.0907630761042553
5,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",0.185022459476596
6,"LAYING","timebodyaccelerometerstdy",-0.924644826385965
6,"SITTING","timebodyaccelerometerstdy",-0.923682131090909
6,"STANDING","timebodyaccelerometerstdy",-0.921493191754386
6,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.360164958768542
6,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",0.189276117327451
7,"LAYING","timebodyaccelerometerstdy",-0.926262668653846
7,"SITTING","timebodyaccelerometerstdy",-0.909454698541667
7,"STANDING","timebodyaccelerometerstdy",-0.923400921886792
7,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",-0.138179072734043
7,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",-0.32616002254902
8,"LAYING","timebodyaccelerometerstdy",-0.93489116
8,"SITTING","timebodyaccelerometerstdy",-0.927331997021739
8,"STANDING","timebodyaccelerometerstdy",-0.938479429074074
8,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.343826273105263
8,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",0.348768733170732
9,"LAYING","timebodyaccelerometerstdy",-0.9162927764
9,"SITTING","timebodyaccelerometerstdy",-0.875141405
9,"STANDING","timebodyaccelerometerstdy",-0.938635759333333
9,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",-0.208310705504762
9,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",-0.302206203816327
10,"LAYING","timebodyaccelerometerstdy",-0.946454302068966
10,"SITTING","timebodyaccelerometerstdy",-0.917979529962963
10,"STANDING","timebodyaccelerometerstdy",-0.919561843409091
10,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.00407915363157895
10,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",-0.00555287692765957
11,"LAYING","timebodyaccelerometerstdy",-0.972196873859649
11,"SITTING","timebodyaccelerometerstdy",-0.921402118113208
11,"STANDING","timebodyaccelerometerstdy",-0.964173331702128
11,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.0708122725543478
11,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",-0.103167501868519
12,"LAYING","timebodyaccelerometerstdy",-0.949072009333333
12,"SITTING","timebodyaccelerometerstdy",-0.92858124
12,"STANDING","timebodyaccelerometerstdy",-0.923140254098361
12,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.11083534373913
12,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",-0.103818259823077
13,"LAYING","timebodyaccelerometerstdy",-0.950947949516129
13,"SITTING","timebodyaccelerometerstdy",-0.938967741632653
13,"STANDING","timebodyaccelerometerstdy",-0.949422439473684
13,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",-0.03212524665
13,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",0.104470773801818
14,"LAYING","timebodyaccelerometerstdy",-0.909697040980392
14,"SITTING","timebodyaccelerometerstdy",-0.914935703907407
14,"STANDING","timebodyaccelerometerstdy",-0.928525725333333
14,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.378870491755556
14,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",0.307195533
15,"LAYING","timebodyaccelerometerstdy",-0.962759422361111
15,"SITTING","timebodyaccelerometerstdy",-0.922407162881356
15,"STANDING","timebodyaccelerometerstdy",-0.931900148301887
15,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.186532377428571
15,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",-0.00406536043541667
16,"LAYING","timebodyaccelerometerstdy",-0.943061150285714
16,"SITTING","timebodyaccelerometerstdy",-0.951607872463768
16,"STANDING","timebodyaccelerometerstdy",-0.960298267692308
16,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",-0.146993837655319
16,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",-0.163732745078431
17,"LAYING","timebodyaccelerometerstdy",-0.944792875211268
17,"SITTING","timebodyaccelerometerstdy",-0.96185862984375
17,"STANDING","timebodyaccelerometerstdy",-0.968176663717949
17,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",-0.0607892037384783
17,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",-0.0131721014395833
18,"LAYING","timebodyaccelerometerstdy",-0.986160920923077
18,"SITTING","timebodyaccelerometerstdy",-0.974928131052632
18,"STANDING","timebodyaccelerometerstdy",-0.95422343630137
18,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",-0.254214045818182
18,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",-0.211155120224138
19,"LAYING","timebodyaccelerometerstdy",-0.973449968554217
19,"SITTING","timebodyaccelerometerstdy",-0.950388943972603
19,"STANDING","timebodyaccelerometerstdy",-0.944430270684931
19,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.514816445641026
19,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",0.176349922525
20,"LAYING","timebodyaccelerometerstdy",-0.964098180294118
20,"SITTING","timebodyaccelerometerstdy",-0.93612270469697
20,"STANDING","timebodyaccelerometerstdy",-0.87541041109589
20,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.616937015333333
20,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",0.15219632835098
21,"LAYING","timebodyaccelerometerstdy",-0.956959422222222
21,"SITTING","timebodyaccelerometerstdy",-0.966877560941176
21,"STANDING","timebodyaccelerometerstdy",-0.943601625393258
21,"WALKING_DOWNSTAIRS","timebodyaccelerometerstdy",0.301336399711111
21,"WALKING_UPSTAIRS","timebodyaccelerometerstdy",0.109787469104255
